file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
10061903,9172858,molecules-invitrobioaccessibilityofbioactivecompoundsfromcitrus-pomacesandorangepomacebiscuits,artifacts/file/img/edf19edd02ad426407951d4ca4727b90.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10063375,9174330,estructura-ecotono-bosque-subalpino-pastos-alpinos-las-pirineos-centrales,artifacts/file/img/05a82aa947c446e921e41f2ff24f4bb5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10077373,9188332,gw170817,artifacts/file/img/037ccbc89de925590c3a3cd55858059e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10086631,9197591,dating-synthesis-and-interpretation-of-palaeoclimatic-records-of-the-last-glacial-cycle-and-model-data,artifacts/file/img/464d053b5a3a89642947a208ede37c45.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10092590,9203551,a-drosophila-centricviewofproteintyrosinephosphatases,artifacts/file/img/ea7042d1ee04a148ab31baddfd912c3d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10100749,9211710,physical-model-of-the-contact-resistivity-of-metal-graphene-junctions,artifacts/file/img/f4db8b240bed01f4f2f8867af86fc2bd.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10107615,9218579,quantumevolutioninspacetimefoam-arxivgr-qc9911002v1-2-nov-1999-1-quantumfluctuationsofthegravitationalfield,artifacts/file/img/ec2bda49cbf2469e035821803d7b18f5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10110532,9221496,patterns-and-biases-in-climate-change-research-on-amphibians-and-reptiles,artifacts/file/img/e60e379fbfea88bfc509e792504e8626.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10118791,9229755,derecho-constitucional-de-la-union-euro-pea,artifacts/file/img/066bef142ec9dc5313d222e61942a6ba.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10118926,9229890,trophic-importance-of-small-pelagic-fish-to-marine-predators-of-the-mediterranean-sea,artifacts/file/img/f91178a7c836fbda14e92089511875b9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10128036,9239003,l,artifacts/file/img/b7f386f48562c55b64dcdebc61d0f6b5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10128561,9239528,human-monocyte-derived-macrophages-inhibit-hcmv-spread-independent-of-classical-antiviral-cytokines,artifacts/file/img/9cf1a312b21d512ed0adfb2c1a23f94d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10145735,9256703,screening-and-quantification-of-micronanoplastics-and-plastic-additives-in-the-seawater-of-mar-menor-lagoon,artifacts/file/img/59db65a7363d1df658ab3cc462d69a77.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10150895,9261863,stochastic-modeling-and-rate-theory-of-atomic-friction,artifacts/file/img/404f61622db2d80aceb027702452cc24.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10151838,9262806,materials-easymethodforthetransformationoflevulinicacid-intogamma-valerolactoneusinganickelcatalyst-derivedfromnanocastednickeloxide,artifacts/file/img/dc0c81100bdf947ad4cad7bd7621d0e7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10155671,9266639,hydrobates-pelagicus-ssp,artifacts/file/img/12c866e228ce9cfc9c30a0a830cf2a8b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10163877,9274847,notas-sobre-flora-riojana,artifacts/file/img/d402d28d7508067a178cbfec02f756fa.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10168555,9279525,uncertainty-and-bias-in-global-to-regional-scale-assessments-of-current-and-future-coastal-flood-risk,artifacts/file/img/7809cef9b78bbb45c70157c922a0018e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10174028,9284999,apoa-i-mimetic-administration-but-not-increased-apoa-i-containing-hdl-inhibits-tumour-growth-in-a-mouse-model-of-inherited-breast-cancer,artifacts/file/img/11af4ddf3429bd4c25495ba161f72286.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10175386,9286357,por-las-que-son-de-la-y-por-del-el-so-de-del-han-un-de-muy-al-de-las-su-a-su-de,artifacts/file/img/0ea02cf94d86867aecfd63c4e42b3015.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10188967,9299939,the-lifewatch-approach-to-the-exploration-of-distributed-species-information,artifacts/file/img/5c34fdcc20dc67ec778a51385cdbb19f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10197875,9308847,new-systematic-results-based-on-chaetal-hard-structures-in-mesochaetopterus-polychaeta,artifacts/file/img/174ce019e138a5b65c164222b7bc47a1.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10201023,9311996,mutationsinthe-arabidopsisswc6-geneencoding,artifacts/file/img/13b8efa12aa79529311c9757c3b68c26.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10207182,9318156,designing-functionally-versatile-highly-immunogenic-peptide-based-multiepitopic-vaccines-against-foot-and-mouth-disease-virus,artifacts/file/img/cdc55d75833c1a5ef803f8ecd90a399f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10210706,9321680,the-bajo-segura-fault-zone,artifacts/file/img/46864abb2c9b14ee327e6faf807a32b4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10213052,9324026,el-converso-que-defendio-la-inquisicion,artifacts/file/img/0a9dc75e0b05e309d035827793a6280f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10233071,9344048,researcharticle-openaccess-ethyleneisinvolvedinpistilfatebymodulating-theonsetofovulesenescenceandthe-ga-mediatedfruitsetin-arabidopsis,artifacts/file/img/ed135323b159baea7cb38d0760c891a8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10238129,9349107,sine-cerere-et-baccho-friget-venus,artifacts/file/img/2523611c629b57c075100d822605781e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10239103,9350081,fernando-de-los-rios-a-voice-of-the-exiled-spanish-republican-at-the-university-of-puerto-rico,artifacts/file/img/babe0372447480f040946c6d7409a123.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10240626,9351604,stable-metallic-state-of-a-neutral-radical-single-component-conductor-at,artifacts/file/img/4cc43bfce8206848c50a6981fdfe191c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10244482,9355460,a-cancer-associated-point-mutation-disables-the-steric-gate-of-human-primpol,artifacts/file/img/878ef4c1ca91851b4c0934a33ccf5e95.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10266260,9377239,genders-in-have-different-functional-responses-to,artifacts/file/img/7bb416cf8bea4075ca70e3982c16016c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10266450,9377429,ecosistemas-aeet-escasa-correspondencia-entre-diversidad-genetica-neutral-y-demografia-en-una-planta-a-escala-continental,artifacts/file/img/0e7ffc19993f6f5355335f1cf0062431.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10268088,9379067,dna-injury-induced-by-5-aminouracil-and-caffeine-in-g-checkpoints-path-of-higher-plant-cells,artifacts/file/img/7993d6578f625c7ca7cf9f1a5bdddf52.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10272377,9383356,how-metal-films-de-wet-substrates-identifying-the-kinetic-pathways-and-energetic-driving-forces,artifacts/file/img/84224b826ed521619f5171e47854b20d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10274140,9385119,limiting-replication-stress-during-somatic-cell-reprogramming-reduces-genomic-instability-in-induced-pluripotent-stem-cells,artifacts/file/img/5e12bbea1661442cdd273ee9efebbcc0.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10275204,9386183,a-logical-approach-to-interpolation-based-on,artifacts/file/img/587a01ae58fa36777054de39d3fe6f2c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10276598,9387577,polarization-quantum-properties-in-a-type-ii-optical-parametric-oscillator-below-threshold,artifacts/file/img/a2cc1f7cf43475f940cdc5dee9ccbae4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10279133,9390113,free-carrier-contribution-to-the-optical-response-of-n-rich-cu3n-thin-films,artifacts/file/img/9608b98bc5f70fa52b38ae19e6ccb8e9.png,journal article,true,"Mentions journal, DOI, and download information",true
10282857,9393839,rhodiumi-complexes-with-ligands-based-on-n-heterocyclic-carbene-and-hemilabile-pyridine-donors-as-highly-e-stereoselective-alkyne-hydrosilylation-catalysts,artifacts/file/img/074121bf233567122ecf36748488d8e4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10287937,9398920,phosphonium-ionic-liquids,artifacts/file/img/b7356ca8fa00d0e8685c0e95efb37085.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10289905,9400888,epitaxial-la-sr-mno-thin-fi-lms-on-silicon-with-excellent-magnetic-and-electric-properties-by-combining-physical-and-chemical-methods,artifacts/file/img/dc2397e90813fcfce98a70a4fdad1c3e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10295045,9406029,late-onset-thymidine-kinase-2-deficiency,artifacts/file/img/04d52254a85d7951de62d350eebb859c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10304587,9415571,new-swine,artifacts/file/img/97f0c526e158c7c4acac7602ea14ab67.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10308345,9419329,microrna-dynamics-at-the-onset-of-primordial-germ-and-somatic-cell-sex-differentiation-during-mouse-embryonic-gonad-development,artifacts/file/img/4c3a4942c79922a37056d7300591acca.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10311977,9422961,measurements-of-noninterceptive-fluorescence-profile-monitor-prototypes-using-9-mev-deuterons,artifacts/file/img/6498e33775ad0ffe98e2c7332fb00850.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10315250,9426234,el-laboratorio-de-los-anales,artifacts/file/img/96c60fd440e29242c8ea67bfa879df9f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10317689,9428674,carthago-spartaria,artifacts/file/img/2dcaf65b5381b4eec8fae010887b6ca4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10347649,9458634,high-efficient-luminescence-in-type-ii-gaassb-capped-inas-quantum-dots-upon-annealing,artifacts/file/img/4ab34a24eb57e5f74218ea89b17ace15.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10350121,9461106,power-efficient-adcs-for-biomedical-signal-acquisition,artifacts/file/img/d87ed95ddcc2dc0561039244f0f55b0f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10366693,9477680,normas-emocionales-en-la-movilidad-centroamericana,artifacts/file/img/41859413e622aac8cec0631e2883f400.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10374960,9485947,las-estancias-de-los-dioses,artifacts/file/img/cf7e8a68a03fdcb8968cacebfabf59ef.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10376371,9487358,single-gold-atom-containing,artifacts/file/img/bd5c33f91b661833a11e5eb935cd4fcb.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10388780,9499767,random-walk-methods-for-modeling-hydrodynamic-transport-in-porous-and-fractured-media-from-pore-to-reservoir-scale,artifacts/file/img/339062e16a56f4c1b47a6c0470b6bd5c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10390429,9501416,can-we-reveal-the-core-chemical-composition-of-ultra-massi-v-e-white,artifacts/file/img/9df8ff1033ae3f243e834d7082dd62f9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10392746,9503733,iron-dependent-modifications-of-the-flower-transcriptome-proteome-metabolome-and-hormonal-content-in-an-arabidopsis-ferritin-mutant,artifacts/file/img/8acf0a64b16695dc64ee0eb33e44c73f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10396508,9507495,hunting-management-in-relation-to-profitability-aims,artifacts/file/img/05697f0c15c41625b6337cd56c67d657.png,journal article,true,"Contains title, authors, journal name, and academic formatting",true
10422709,9533852,on-the-economic-nature-of-consumers-willingness-to-pay-for-a-selective-and-sustainable-fishery,artifacts/file/img/bc677c6e67387af387735f84949d97c9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10424377,9535255,la-simulacion-informatica-y-los-modelos,artifacts/file/img/e2664709944cef32fc3189841e2ef0d5.png,journal article,true,"Contains title, author, introduction, and academic formatting",true
10428447,9539284,toxicological-effects-of-dietary-biogenic-amines,artifacts/file/img/03b81c1f0e5cacd11bd0146495caad22.png,journal article,true,"Contains title, authors, and academic formatting",true
10436667,9547500,frozen-spatial-chaos-induced-by-boundaries,artifacts/file/img/5784100b9361fe9ef0296639defbbc11.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
10449647,9560480,magnetic-field-control-of-near-field-radiative-heat-transfer-and-the-realization-of-highly-tunable-hyperbolic-thermal-emitters,artifacts/file/img/f6801b8875c21e6ca072a9b567c5ff40.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
